carothers,ˈkʰæɹəðɚz,,,
carotid,kʰɚˈɑɾɪd,,,
carouse,kʰɚˈaʊz,,,
carousel,ˈkʰɛɹəˌsɛl̴,,,
carousing,kʰɚˈaʊzɪ̃ŋ,,,
carow,ˈkʰæɹoʊ,,,
carozza,kʰɚˈɑzə,,,
carp,ˈkʰɑɹp,,,
carpal,ˈkʰɑɹpəl̴,,,
carpe-diem,ˈkʰɑɹpəˈdiə̃m,,,
carpencic,kʰɑɹˈpʰɛ̃ntʃɪk,,,
carpencic's,kʰɑɹˈpʰɛ̃ntʃɪks,,,
carpenito,kʰɑɹpɛˈniɾoʊ,,,
carpenter,ˈkʰɑɹpə̃ntɚ,,,
carpenter's,ˈkʰɑɹpə̃ntɚz,,,
carpenters,ˈkʰɑɹpə̃ntɚz,,,
carpentier,ˈkʰɑɹpə̃ntiɚ,,,
carpentieri,kʰɑɹpɛ̃nˈtʰɪɹi,,,
carpentry,ˈkʰɑɹpə̃ntɹi,,,
carper,ˈkʰɑɹpɚ,,,
carpet,ˈkʰɑɹpət,,,
carpetbagger,ˈkʰɑɹpətˌbæɡɚ,,,
carpetbaggers,ˈkʰɑɹpətˌbæɡɚz,,,
carpeted,ˈkʰɑɹpəɾɪd,,,
carpeting,ˈkʰɑɹpəɾɪ̃ŋ,,,
carpets,ˈkʰɑɹpəts,,,
carpinelli,kʰɑɹpiˈnɛli,,,
carping,ˈkʰɑɹpɪ̃ŋ,,,
carpino,kʰɑɹˈpʰĩnoʊ,,,
carpio,ˈkʰɑɹpioʊ,,,
carpool,ˈkʰɑɹˌpʰul̴,,,
carport,ˈkʰɑɹˌpʰɔɹt,,,
carports,ˈkʰɑɹˌpʰɔɹts,,,
carr,ˈkʰɑɹ,,,
carr's,ˈkʰɑɹz,,,
carra,ˈkʰɑɹə,,,
carragher,ˈkʰæɹəɡɚ,,,
carraher,ˈkʰæɹəhɚ,,,
carranco,kʰɑˈɹɑ̃nkoʊ,,,
carrano,ˌkʰɑˈɹɑ̃noʊ,,,
carranza,kʰɑˈɹɑ̃nzə,,,
carrara,ˌkʰɑˈɹɑɹə,,,
carras,ˈkʰæɹəz,,,
carrasco,kʰɑˈɹɑskoʊ,,,
carrasquel,ˌkʰɛɹəˈskɛl̴,,,
carrasquillo,ˌkʰɛɹəˈskɪloʊ,,,
carraway,ˈkʰæɹəˌweɪ,,,
carrawell,ˈkʰɛɹəwɛl̴,,,
carre,ˈkʰɑɹ,ˌkʰɑˈɹeɪ,,
carreira,kʰɑˈɹɛɹɑ,,,
carreiro,kʰɑˈɹɛɹoʊ,,,
carreker,ˈkʰɛɹɪkɚ,,,
carrel,ˈkʰæɹəl̴,,,
carrell,kʰɑˈɹeɪl̴,,,
carreno,kʰɑˈɹɛˌnoʊ,,,
carreon,kʰɑɹeɪˈɔ̃n,,,
carrera,kʰɑˈɹɛˌɹɑ,,,
carreras,kʰɑˈɹɛˌɹɑz,,,
carrere,kʰɑˈɹɛɹeɪ,,,
carrero,ˌkʰɑˈɹɛɹoʊ,,,
carretta,kʰɑˈɹɛɾə,,,
carrey,ˈkʰɛɹi,,,
carrey's,ˈkʰæɹiz,,,
carriage,ˈkʰæɹɪdʒ,ˈkʰɛɹədʒ,,
carriages,ˈkʰæɹɪdʒɪz,ˈkʰɛɹədʒəz,,
carrian,ˈkʰɛɹiə̃n,,,
carrian's,ˈkʰæɹiə̃nz,,,
carribean,kʰɚˈɪˌbiə̃n,,,
carrick,ˈkʰɛɹɪk,,,
carrico,kʰɑˈɹikoʊ,,,
carrie,ˈkʰɛɹi,,,
carried,ˈkʰæɹid,ˈkʰɛɹid,,
carrier,ˈkʰæɹiɚ,ˈkʰɛɹiɚ,,
carrier's,ˈkʰæɹiɚz,ˈkʰɛɹiɚz,,
carriere,kʰɑˈɹɪɹi,,,
carriero,kʰɑˈɹɪɹoʊ,,,
carriers,ˈkʰæɹiɚz,ˈkʰɛɹiɚz,,
carriers',ˈkʰɛɹiɚz,,,
carriers's,ˈkʰæɹiɚzɪz,,,
carries,ˈkʰæɹiz,ˈkʰɛɹiz,,
carrig,ˈkʰæɹɪɡ,,,
carrigan,ˈkʰæɹɪɡə̃n,,,
carriger,ˈkʰæɹɪdʒɚ,,,
carrigg,ˈkʰæɹɪɡ,,,
carriker,ˈkʰæɹɪkɚ,,,
carrillo,kʰɚˈɪloʊ,,,
carringer,ˈkʰæɹɪ̃ŋɚ,,,
carrington,ˈkʰɛɹɪ̃ŋtə̃n,,,
carrington's,ˈkʰɛɹɪ̃ŋtə̃nz,,,
carrino,ˌkʰɑˈɹĩnoʊ,,,
carrion,ˈkʰɛɹiə̃n,,,
carris,ˈkʰæɹɪs,,,
carrisyn,ˈkʰæɹɪsɪ̃n,,,
carrithers,ˈkʰæɹɪðɚz,,,
carriveau,ˈkʰæɹɪˌvoʊ,,,
carrizales,kʰɑɹiˈzɑlɛs,,,
carro,ˈkʰɑɹoʊ,,,
carrol,ˈkʰæɹəl̴,,,
carroll,ˈkʰæɹəl̴,ˈkʰɛɹəl̴,,
carroll's,ˈkʰæɹəl̴z,ˈkʰɛɹəl̴z,,
carrollton,ˈkʰɛɹəl̴tə̃n,,,
carron,ˈkʰæɹə̃n,,,
carrot,ˈkʰæɹət,ˈkʰɛɹət,,
carrothers,ˈkʰæɹəðɚz,,,
carrots,ˈkʰæɹəts,ˈkʰɛɹəts,,
carrousel,ˈkʰɛɹəˌsɛl̴,,,
carrow,ˈkʰæɹoʊ,,,
carrozza,kʰɑˈɹoʊzə,,,
carrubba,ˌkʰɑˈɹubə,,,
carruth,ˈkʰæɹuθ,,,
carruthers,kʰɚˈʌðɚz,,,
carry,ˈkʰæɹi,ˈkʰɛɹi,,
carryanne,ˈkʰæɹiˈæ̃n,,,
carryforward,ˈkʰɛɹiˌfɔɹwɚd,,,
carryforwards,ˈkʰɛɹiˌfɔɹwɚdz,,,
carrying,ˈkʰæɹiɪ̃ŋ,ˈkʰɛɹiɪ̃ŋ,,
carryover,ˈkʰɛɹˌjoʊvɚ,,,
cars,ˈkʰɑɹz,ˈkʰɑz,,
cars',ˈkʰɑɹz,,,
carse,ˈkʰɑɹs,,,
carsey,ˈkʰɑɹsi,,,
carsick,ˈkʰɑɹsɪk,,,
carson,ˈkʰɑɹsə̃n,ˈkʰɑɹzə̃n,,
carson's,ˈkʰɑɹsə̃nz,,,
carstarphen,kʰɑɹˈstɑɹfə̃n,,,
carsten,ˈkʰɑɹstə̃n,,,
carstens,ˈkʰɑɹstə̃nz,,,
carstensen,kʰɑɹˈstɛ̃nsə̃n,,,
carswell,ˈkʰɑɹˌswɛl̴,,,
cart,ˈkʰɑɹt,,,
carta,ˈkʰɑɹtə,,,
cartagena,ˌkʰɑɹtəˈdʒĩnə,,,
cartaya,ˌkʰɑɹˈtʰaɪə,,,
carte,ˈkʰɑɹt,,,
carted,ˈkʰɑɹtɪd,,,
cartee,ˈkʰɑɹˈtʰi,,,
cartel,kʰɑɹˈtʰɛl̴,,,
cartel's,kʰɑɹˈtʰɛl̴z,,,
cartels,kʰɑɹˈtʰɛl̴z,,,
carter,ˈkʰɑɹtɚ,,,
carter's,ˈkʰɑɹtɚz,,,
cartera,ˌkʰɑɹˈtʰɛɹə,,,
carteret,ˈkʰɑɹtɚɪt,,,
carteret's,ˌkʰɑɹtɚˈɛts,,,
carters,ˈkʰɑɹtɚz,,,
cartersville,ˈkʰɑɹtɚzˌvɪl̴,,,
cartesian,kʰɑɹˈtʰiʒə̃n,,,
carthage,ˈkʰɑɹθədʒ,ˈkʰɑɹθɪdʒ,,
carthaginian,ˌkʰɑɹθəˈdʒɪ̃niə̃n,,,
cartier,ˈkʰɑɹtiɚ,,,
cartilage,ˈkʰɑɹtələdʒ,ˈkʰɑɹtəlɪdʒ,,
carting,ˈkʰɑɹtɪ̃ŋ,,,
cartland,ˈkʰɑɹtlə̃nd,,,
cartledge,ˈkʰɑɹtˌlɛdʒ,,,
cartlidge,ˈkʰɑɹtlɪdʒ,,,
cartmell,kʰɑɹtˈmeɪl̴,,,
cartmill,ˈkʰɑɹtˌmɪl̴,,,
cartner,ˈkʰɑɹʔnɚ,,,
carton,ˈkʰɑɹtə̃n,,,
cartoneros,ˌkʰɑɹˌtʰoʊˈnɛɹoʊs,,,
cartonnage,ˈkʰɑɹtə̃nədʒ,,,
cartons,ˈkʰɑɹtə̃nz,,,
cartoon,kʰɑɹˈtʰũn,,,
cartooning,kʰɑɹˈtʰũnɪ̃ŋ,,,
cartoonist,kʰɑɹˈtʰũnəst,,,
cartoonists,kʰɑɹˈtʰũnɪsts,,,
cartoons,kʰɑɹˈtʰũnz,,,
cartrette,ˌkʰɑɹˈtʰɹɛt,,,
cartridge,ˈkʰɑɹtɹədʒ,ˈkʰɑɹtɹɪdʒ,,
cartridges,ˈkʰɑɹtɹədʒəz,,,
carts,ˈkʰɑɹts,,,
cartusciello,kʰɑɹˌtʰusiˈɛloʊ,,,
cartwheel,ˈkʰɑɹtˌwil̴,,,
cartwheels,ˈkʰɑɹtˌwil̴z,,,
cartwright,ˈkʰɑɹˌtʰɹaɪt,,,
carty,ˈkʰɑɹti,,,
caruana,kʰɑɹuˈæ̃nə,,,
carucci,kʰɑˈɹutʃi,,,
caruso,kʰɚˈusoʊ,,,
carusone,kʰɑɹuˈsoʊ̃ni,,,
caruth,ˈkʰæɹuθ,,,
caruthers,kʰɚˈʌðɚz,,,
carvajal,kʰɑɹvɑˈjæl̴,,,
carvalho,kʰɑɹˈvɑl̴hoʊ,,,
carve,ˈkʰɑɹv,,,
carved,ˈkʰɑɹvd,,,
carvel,kʰɑɹˈvɛl̴,,,
carvell,kʰɑɹˈveɪl̴,kʰɑɹˈvɛl̴,,
carver,ˈkʰɑɹvɚ,,,
carver's,ˈkʰɑɹvɚz,,,
carvers,ˈkʰɑɹvɚz,,,
carves,ˈkʰɑɹvz,,,
carvey,ˈkʰɑɹvi,,,
carville,ˈkʰɑɹˌvɪl̴,,,
carville's,ˈkʰɑɹˌvɪl̴z,,,
carvin,ˈkʰɑɹvɪ̃n,,,
carving,ˈkʰɑɹvɪ̃ŋ,,,
carvings,ˈkʰɑɹvɪ̃ŋz,,,
carwell,ˈkʰɑɹˌwɛl̴,,,
carwile,ˈkʰɑɹˌwaɪl̴,,,
cary,ˈkʰɛɹi,,,
caryl,ˈkʰɛɹəl̴,,,
caryn,ˈkʰɑɹɪ̃n,,,
cas,ˈkʰæs,,,
casa,ˈkʰɑsə,,,
casablanca,ˌkʰæsəˈblæ̃ŋkə,,,
casad,ˈkʰæsəd,,,
casada,kʰɑˈsɑɾɑ,,,
casado,kʰɑˈsɑɾoʊ,,,
casados,kʰɑˈsɑɾoʊz,,,
casady,kʰəˈsɑˌdi,,,
casagrande,kʰɑˈsɑɡɹæ̃ndi,,,
casal,kʰɑˈsɑl̴,,,
casale,kʰɑˈsɑli,,,
casali,kʰɑˈsɑli,,,
casalino,kʰɑsɑˈlĩnoʊ,,,
casals,kʰɑˈsɑl̴z,kʰəˈsɑl̴z,,
casamento,ˌkʰæsəˈmɛ̃ntoʊ,,,
casanova,ˌkʰæsəˈnoʊvɑ,,,
casares,kʰɑˈsɑɹɛs,,,
casarez,kʰɑˈsɑɹɛz,,,
casas,ˈkʰɑsəz,,,
casassa,kʰɑˈsɑsə,,,
casaus,ˈkʰæsɔz,,,
casavant,ˈkʰæsəvə̃nt,,,
casazza,kʰɑˈsɑtsə,,,
casbah,ˈkʰæsbə,,,
cascade,kʰæˈskeɪd,,,
cascade's,kʰæˈskeɪdz,,,
cascaded,kʰæˈskeɪɾɪd,,,
cascades,kʰæˈskeɪdz,,,
cascades',kʰæˈskeɪdz,,,
cascading,kʰæˈskeɪɾɪ̃ŋ,,,
casciano,kʰɑstʃiˈɑ̃noʊ,,,
casciato,kʰɑsˈtʃɑɾoʊ,,,
cascio,ˈkʰæsioʊ,,,
casco,ˈkʰæskoʊ,,,
cascone,kʰɑˈskoʊ̃ni,,,
casdorph,ˈkʰæsdɚf,,,
case,ˈkʰeɪs,,,
case's,ˈkʰeɪsɪz,,,
casebeer,kʰæsɪˈbɪɹ,kʰeɪsˈbɪɹ,,
casebier,ˈkʰæsɪbiɚ,,,
casebolt,ˈkʰeɪsˌboʊl̴t,,,
casein,kʰeɪˈsĩn,,,
casella,kʰəˈsɛlə,,,
caselli,kʰəˈsɛli,,,
caseload,ˈkʰeɪˌsloʊd,,,
caseloads,ˈkʰæsəˌloʊdz,,,
casera,kʰəˈsɛɹə,,,
caserta,kʰɑˈsɛɹtə,,,
cases,ˈkʰeɪsəz,ˈkʰeɪsɪz,,
casesa,kʰəˈsɛsə,,,
casework,ˈkʰeɪˌswɚk,,,
caseworker,ˈkʰeɪˌswɚkɚ,,,
caseworkers,ˈkʰeɪˌswɚkɚz,,,
casey,ˈkʰeɪsi,,,
casey's,ˈkʰeɪsiz,,,
caseze,kʰəˈsizi,,,
caseze's,kʰəˈsiziz,,,
casgrain,ˈkʰæsˌɡɹeɪ̃n,,,
cash,ˈkʰæʃ,,,
cashatt,ˈkʰæʃət,,,
cashdollar,ˈkʰæʃˌdɑlɚ,,,
cashed,ˈkʰæʃt,,,
cashen,ˈkʰæʃə̃n,,,
casher,ˈkʰæʃɚ,,,
cashes,ˈkʰæʃɪz,,,
cashew,ˈkʰæˌʃu,,,
cashews,ˈkʰæˌʃuz,,,
cashflow,ˈkʰæʃˌfloʊ,,,
cashflows,ˈkʰæʃˌfloʊz,,,
cashier,kʰæˈʃɪɹ,,,
cashier's,kʰæˈʃɪɹz,,,
cashiered,kʰæˈʃɪɹd,,,
cashiers,ˌkʰæˈʃɪɹz,,,
cashin,ˈkʰæʃɪ̃n,,,
cashing,ˈkʰæʃɪ̃ŋ,,,
cashion,kʰɑˈʃĩn,,,
cashless,ˈkʰæʃləs,,,
cashman,ˈkʰæʃmə̃n,,,
cashmere,ˈkʰæʒmɪɹ,,,
cashmeres,ˈkʰæʒmɪɹz,,,
cashmore,ˈkʰæʃmɔɹ,,,
cashon,ˈkʰæʃə̃n,,,
cashway,ˈkʰæʃˌweɪ,,,
cashways,ˈkʰæʃˌweɪz,,,
cashwell,ˈkʰæʃˌwɛl̴,,,
casiano,kʰɑsiˈɑ̃noʊ,,,
casias,kʰɑˈsiəz,,,
casillas,kʰɑˈsɪləz,,,
casillo,kʰəˈsɪloʊ,,,
casimir,ˈkʰæsɪˌmiɹ,,,
casimiro,kʰɑsiˈmɪɹoʊ,,,
casing,ˈkʰeɪsɪ̃ŋ,,,
casings,ˈkʰeɪsɪ̃ŋz,,,
casino,kʰəˈsĩnoʊ,,,
casino's,kʰəˈsĩnoʊz,,,
casinos,kʰəˈsĩnoʊz,,,
casio,ˈkʰæsioʊ,,,
cask,ˈkʰæsk,,,
casket,ˈkʰæskət,,,
caskets,ˈkʰæskəts,,,
caskey,ˈkʰæski,,,
casks,ˈkʰæsks,,,
casler,ˈkʰæsəlɚ,ˈkʰæslɚ,,
caslin,ˈkʰæslɪ̃n,,,
casner,ˈkʰæsnɚ,,,
caso,ˈkʰɑsoʊ,,,
casola,kʰɑˈsoʊlə,,,
cason,ˈkʰæsə̃n,,,
caspar,ˈkʰæsˌpʰɑɹ,ˈkʰæspɚ,,
casper,ˈkʰæspɚ,,,
casper's,ˈkʰæspɚz,,,
caspers,ˈkʰæspɚz,,,
caspersen,ˈkʰæspɚsə̃n,,,
casperson,ˈkʰæspɚsə̃n,,,
caspian,ˈkʰæspiə̃n,,,
cass,ˈkʰæs,,,
cassada,kʰɑˈsɑɾə,,,
cassaday,ˈkʰæsəˌdeɪ,,,
cassady,ˈkʰæsəɾi,,,
cassandra,kʰəˈsæ̃ndɹə,,,
cassandras,kʰəˈsæ̃ndɹəs,,,
cassani,kʰɑˈsɑ̃ni,,,
cassano,kʰɑˈsɑ̃noʊ,,,
cassar,ˈkʰæsɚ,,,
cassara,kʰɑˈsɑɹə,,,
cassarino,kʰɑsɑˈɹĩnoʊ,,,
cassaro,kʰɑˈsɑɹoʊ,,,
cassata,kʰɑˈsɑɾə,,,
cassatt,ˈkʰæsət,,,
cassavetes,ˌkʰæsəˈviɾiz,,,
casseb,ˈkʰæsəb,,,
cassedy,ˈkʰæsɪɾi,,,
cassel,ˈkʰæsəl̴,,,
casselberry,ˈkʰæsəl̴ˌbɛɹi,,,
cassell,ˈkʰæsɛl̴,,,
cassella,kʰɑˈsɛlə,,,
cassells,ˈkʰæsəl̴z,,,
casselman,ˈkʰæsəl̴mə̃n,,,
cassels,ˈkʰæsəl̴z,,,
cassens,ˈkʰæsə̃nz,,,
casserly,ˈkʰæsɚli,,,
casserole,ˈkʰæsɚˌoʊl̴,,,
cassese,kʰɑˈseɪzi,,,
cassetta,kʰɑˈsɛɾə,,,
cassette,kʰəˈsɛt,,,
cassettes,kʰəˈsɛts,,,
cassetty,ˈkʰæsɪɾi,,,
cassia,ˈkʰæʃiə,,,
cassiday,ˈkʰæsiɾeɪ,,,
cassidy,ˈkʰæsɪɾi,,,
cassidy's,ˈkʰæsɪɾiz,,,
cassie,ˈkʰæsi,,,
cassin,ˈkʰæsɪ̃n,,,
cassinelli,kʰɑsiˈnɛli,,,
cassini,kʰəˈsĩni,,,
cassini's,kʰəˈsĩniz,,,
cassino,kʰəˈsĩnoʊ,,,
cassis,ˈkʰæsɪs,,,
cassity,ˈkʰæsɪɾi,,,
casso,ˈkʰæsoʊ,,,
cassock,ˈkʰæsək,,,
casson,ˈkʰæsə̃n,,,
cassone,kʰɑˈsoʊ̃ni,,,
cassoni,kʰəˈsoʊ̃ni,,,
cassoni's,kʰəˈsoʊ̃niz,,,
cassowary,ˈkʰæsəˌwɛɹi,,,
casstevens,ˌkʰæsˈtʰivə̃nz,,,
cast,ˈkʰæst,,,
casta,ˈkʰæstə,,,
castagna,kʰɑˈstɑɡnə,,,
castagno,kʰɑˈstɑɡnoʊ,,,
castagnola,kʰɑstɑɡˈnoʊlə,,,
castaldi,kʰɑˈstɑl̴di,,,
castaldo,kʰɑˈstɑl̴doʊ,,,
castaneda,kʰɑstɑˈnɛɾə,,,
castano,kʰɑˈstɑ̃noʊ,,,
castanon,ˈkʰæstə̃nɑ̃n,,,
castaway,ˈkʰæstəˌweɪ,,,
castaways,ˈkʰæstəˌweɪz,,,
caste,ˈkʰæst,,,
casteel,ˈkʰeɪstil̴,,,
casteen,kʰəˈstĩn,,,
castel,ˈkʰeɪstəl̴,,,
castell,ˈkʰeɪstəl̴,,,
castellana,kʰɑstɛˈlæ̃nə,,,
castellani,kʰɑstɛˈlɑ̃ni,,,
castellano,kʰɑstɛˈlɑ̃noʊ,,,
castellanos,kʰɑsteɪˈlɑ̃noʊz,,,
castellaw,ˈkʰeɪstɪlɔ,,,
castelli,kʰɑˈstɛli,,,
castello,kʰəˈstɛloʊ,,,
castellon,ˈkʰeɪstɪlɑ̃n,,,
castellucci,kʰɑstɛˈlutʃi,,,
castelluccio,kʰɑstɛˈlutʃioʊ,,,
castellvi,kʰəˈstɛl̴vi,,,
castelo,kʰɑˈstɛloʊ,,,
casten,ˈkʰæstə̃n,,,
caster,ˈkʰæstɚ,,,
casterline,ˈkʰæstɚˌlaɪ̃n,,,
casters,ˈkʰæstɚz,,,
castes,ˈkʰæsts,,,
castigate,ˈkʰæstəˌɡeɪt,,,
castigated,ˈkʰæstəˌɡeɪɾɪd,,,
castigates,ˈkʰæstəˌɡeɪts,,,
castigating,ˈkʰæstəˌɡeɪɾɪ̃ŋ,,,
castiglia,kʰɑˈstiɡliə,,,
castiglione,kʰɑstiɡliˈoʊ̃ni,,,
castile,ˌkʰæsˈtʰaɪl̴,,,
castilla,kʰɑˈstɪlə,,,
castille,ˌkʰæsˈtʰɪl̴,,,
castilleja,kʰɑstiˈleɪjə,,,
castillo,ˌkʰæsˈtʰioʊ,ˌkʰæsˈtʰɪloʊ,,
castillon,ˈkʰæstɪlɑ̃n,,,
castine,kʰɑˈstĩni,,,
casting,ˈkʰæstɪ̃ŋ,,,
castings,ˈkʰæstɪ̃ŋz,,,
castio,ˈkʰæstjoʊ,kʰæˈstioʊ,,
castle,ˈkʰæsəl̴,,,
castle's,ˈkʰæsəl̴z,,,
castleberry,ˈkʰæsəl̴ˌbɛɹi,,,
castleman,ˈkʰæsəl̴mə̃n,,,
castles,ˈkʰæsəl̴z,,,
castner,ˈkʰæstnɚ,,,
casto,ˈkʰæstoʊ,,,
castoff,ˈkʰæsˌtʰɔf,,,
castoffs,ˈkʰæsˌtʰɔfs,,,
caston,ˈkʰæstə̃n,,,
castonguay,kʰəˈstɑ̃ŋɡeɪ,,,
castor,ˈkʰæstɚ,,,
castorena,ˈkʰɑstɔɹnə,,,
castoro,kʰɑˈstɔɹoʊ,,,
castpart,ˈkʰæstˌpʰɑɹt,,,
castparts,ˈkʰæstˌpʰɑɹts,,,
castrate,ˈkʰæsˌtʰɹeɪt,,,
castrated,ˈkʰæsˌtʰɹeɪɾɪd,,,
castrates,ˈkʰæsˌtʰɹeɪts,,,
castrating,ˈkʰæsˌtʰɹeɪɾɪ̃ŋ,,,
castration,ˌkʰæsˈtʰɹeɪʃə̃n,,,
castrations,ˌkʰæsˈtʰɹeɪʃə̃nz,,,
castrejon,ˈkʰæstɹɪdʒɑ̃n,,,
castrillon,kʰəˈstɹɪl̴jə̃n,,,
castro,ˈkʰæstɹoʊ,,,
castro's,ˈkʰæstɹoʊz,,,
castrol,ˈkʰæstɹɑl̴,,,
castronova,kʰæstɹoʊˈnoʊvə,,,
castronovo,kʰæstɹoʊˈnoʊvoʊ,,,
castrucci,kʰəˈstɹutʃi,,,
castruita,kʰɑˈstɹuɾə,,,
casts,ˈkʰæsts,,,
casual,ˈkʰæʒəwəl̴,ˈkʰæʒwəl̴,,
casually,ˈkʰæʒəwəli,ˈkʰæʒwəli,,
casualness,ˈkʰæʒəwəl̴nɛs,ˈkʰæʒwəl̴nɛs,,
casuals,ˈkʰæʒəwəl̴z,,,
casualties,ˈkʰæʒəl̴tiz,ˈkʰæʒəwəl̴tiz,ˈkʰæʒwəl̴tiz,
casualty,ˈkʰæʒəl̴ti,ˈkʰæʒəwəl̴ti,ˈkʰæʒwəl̴ti,
caswell,ˈkʰæzˌwɛl̴,,,
cat,ˈkʰæt,,,
cat-o-nine-tails,ˈkʰæɾoʊˌnaɪ̃nˌtʰeɪl̴z,,,
cat's,ˈkʰæts,,,
cataclysm,ˈkʰæɾəˌkʰlɪsə̃m,,,
cataclysmic,ˌkʰæɾəˈkʰlɪzmɪk,,,
catacomb,ˈkʰæɾəˌkʰoʊ̃m,,,
catacombs,ˈkʰæɾəˌkʰoʊ̃mz,,,
catacosinos,kʰəˌtʰækəˈsĩnoʊs,,,
catacosinos's,kʰəˌtʰækəˈsĩnəsɪz,,,
catain,ˈkʰæɾɪ̃n,kʰəˈtʰeɪ̃n,,
catala,ˈkʰæɾɑˌlɑ̃n,,,
catalan,ˈkʰæɾələ̃n,,,
catalano,ˌkʰɑɾɑˈlɑˌnoʊ,,,
catalanotto,ˌkʰɑɾɑlɑˈnoʊɾoʊ,,,
catalans,ˈkʰæɾəˌlɑ̃nz,,,
cataldi,kʰɑˈtʰɑl̴di,,,
cataldo,kʰɑˈtʰɑl̴doʊ,,,
catalfamo,kʰɑɾɑl̴ˈfɑ̃moʊ,,,
catalina,ˌkʰæɾəˈlĩnə,,,
catalog,ˈkʰæɾəlɔɡ,,,
cataloged,ˈkʰæɾəlɔɡd,,,
cataloger,ˈkʰæɾəˌlɔɡɚ,,,
catalogers,ˈkʰæɾəˌlɔɡɚz,,,
cataloging,ˈkʰæɾəlɑɡɪ̃ŋ,,,
catalogs,ˈkʰæɾəlɑɡz,ˈkʰæɾəlɔɡz,,
catalogue,ˈkʰæɾəˌlɔɡ,,,
catalogued,ˈkʰæɾəˌlɔɡd,,,
catalogues,ˈkʰæɾəˌlɔɡz,,,
cataloguing,ˈkʰæɾəˌlɔɡɪ̃ŋ,,,
catalonia,ˌkʰæɾəˈloʊ̃njə,,,
catalonian,ˌkʰæɾəˈloʊ̃njə̃n,,,
catalyst,ˈkʰæɾələst,ˈkʰæɾəlɪst,,
catalyst's,ˈkʰæɾəˌlɪsts,,,
catalysts,ˈkʰæɾələsts,ˈkʰæɾəlɪsts,,
catalytic,ˌkʰæɾəˈlɪɾɪk,,,
catalyze,ˈkʰæɾəˌlaɪz,,,
catalyzed,ˈkʰæɾəˌlaɪzd,,,
catamaran,ˌkʰæɾə̃mɚˈæ̃n,,,
catamarans,kʰəˈtʰæˌmɚə̃nz,,,
catamount,ˈkʰæɾəˌmaʊ̃nt,,,
catanese,kʰɑɾɑˈneɪzi,,,
catania,kʰəˈtʰeɪ̃njə,,,
catano,kʰɑˈtʰɑ̃noʊ,,,
catanzarite,kʰəˈtʰæ̃nzɚˌaɪt,,,
catanzaro,kʰɑɾɑ̃nˈzɑɹoʊ,,,
catapano,kʰɑɾɑˈpʰɑ̃noʊ,,,
catapult,ˈkʰæɾəˌpʰʌl̴t,,,
catapulted,ˈkʰæɾəˌpʰʌl̴tɪd,,,
catapulting,ˈkʰæɾəˌpʰʌl̴tɪ̃ŋ,,,
catapults,ˈkʰæɾəpəl̴ts,,,
cataract,ˈkʰæɾɚækt,,,
cataracts,ˈkʰæɾɚˌækts,,,
catastrophe,kʰəˈtʰæstɹəfi,,,
catastrophes,kʰəˈtʰæstɹəfiz,,,
catastrophic,ˌkʰæɾəˈstɹɑfɪk,,,
catatonic,ˌkʰæɾəˈtʰɑ̃nɪk,,,
catawba,kʰəˈtʰɔbə,,,
catbird,ˈkʰætˌbɚd,,,
catcall,ˈkʰætˌkʰɔl̴,,,
catcalls,ˈkʰætˌkʰɔl̴z,,,
catch,ˈkʰætʃ,,,
catchacan,ˈkʰætʃəˌkʰɑ̃n,,,
catchall,ˈkʰæˌtʃɔl̴,,,
catcher,ˈkʰæˌtʃɚ,,,
catcher's,ˈkʰæˌtʃɚz,,,
catchers,ˈkʰæˌtʃɚz,,,
catches,ˈkʰætʃəz,ˈkʰætʃɪz,,
catching,ˈkʰætʃɪ̃ŋ,,,
catchings,ˈkʰætʃɪ̃ŋz,,,
catchment,ˈkʰætʃmə̃nt,,,
catchup,ˈkʰætʃəp,,,
catchword,ˈkʰætʃˌwɚd,,,
catchy,ˈkʰæˌtʃi,,,
cate,ˈkʰeɪt,,,
catechism,ˈkʰæɾəˌkʰɪzə̃m,,,
categorical,ˌkʰæɾəˈɡɑɹɪkəl̴,ˌkʰæɾəˈɡɔɹɪkəl̴,,
categorically,ˌkʰæɾəˈɡɑɹɪkli,ˌkʰæɾəˈɡɔɹɪkli,,
categories,ˈkʰæɾəˌɡɔɹiz,,,
categorization,ˌkʰæɾəɡɚɪˈzeɪʃə̃n,,,
categorize,ˈkʰæɾəɡɚˌaɪz,,,
categorized,ˈkʰæɾəɡɚˌaɪzd,,,
categorizes,ˈkʰæɾəɡɚˌaɪzɪz,,,
categorizing,ˈkʰæɾəɡɚˌaɪzɪ̃ŋ,,,
category,ˈkʰæɾəˌɡɔɹi,,,
catelli,kʰəˈtʰɛli,,,
catena,kʰəˈtʰĩnə,,,
cater,ˈkʰeɪɾɚ,,,
catered,ˈkʰeɪɾɚd,,,
caterer,ˈkʰeɪɾɚɚ,,,
caterers,ˈkʰeɪɾɚɚz,,,
catering,ˈkʰeɪɾɚɪ̃ŋ,,,
caterings,ˈkʰæɾɚɪ̃ŋz,,,
caterino,kʰɑɾɚˈĩnoʊ,,,
caterpillar,ˈkʰæɾəˌpʰɪlɚ,ˈkʰæɾɚˌpʰɪlɚ,,
caterpillar's,ˈkʰæɾɚˌpʰɪlɚz,,,
caterpillars,ˈkʰæɾəˌpʰɪlɚz,,,
