ceravolo,tʃɚɑˈvoʊloʊ,,,
cerbone,ˈtʃɚboʊn,,,
cercone,tʃɚˈkoʊni,,,
cerda,ˈtʃɛɹdə,,,
cereal,ˈsɪɹiəl,,,
cereals,ˈsɪɹiəlz,,,
cerebral,ˈsɛɹəbɹəl,sɚˈibɹəl,,
cerebrally,sɚˈibɹəli,,,
ceredase,ˈsɛɹəˌdeɪz,,,
cereghino,tʃɚɛˈɡinoʊ,,,
cerelia,tʃɚˈɛliə,,,
ceremonial,ˌsɛɹəˈmoʊniəl,,,
ceremonies,ˈsɛɹəˌmoʊniz,,,
ceremony,ˈsɛɹəˌmoʊni,,,
cereno,sɚˈeɪnoʊ,,,
ceres,ˈsɪɹiz,,,
cerezo,ˌsɛˈɹeɪzoʊ,sɚˈeɪzoʊ,,
cerf,ˈsɚf,,,
ceridian,sɚˈɪdiən,,,
cerino,tʃɚˈinoʊ,,,
cerio,ˈtʃɛɹioʊ,,,
cerise,sɚˈis,,,
cermak,ˈtʃɚmək,,,
cern,ˈsɚn,,,
cerna,ˈtʃɛɹnə,,,
cerney,ˈsɚni,,,
cerniglia,ˌtʃɚˈniɡliɑ,,,
cernuda,sɚˈnudə,,,
cernuda's,sɚˈnudəz,,,
cerny,ˈsɚni,,,
cero,ˈsɛˌɹoʊ,,,
cerone,tʃɚˈoʊni,,,
cerra,ˈsɛɹə,,,
cerrato,tʃɚˈɑtoʊ,,,
cerreta,tʃɚˈɛtə,,,
cerrito,tʃɚˈitoʊ,,,
cerritos,sɛˈɹitoʊs,,,
cerro,ˈsɛɹoʊ,,,
cerrone,tʃɚˈoʊni,,,
cerruti,sɚˈuti,tʃɚˈuti,,
cerska,ˈkɚskə,ˈsɚskə,,
cert,ˈsɚt,,,
certain,ˈsɚtən,,,
certainly,ˈsɚtənli,,,
certainteed,ˈsɚtənˌtid,,,
certainties,ˈsɚtəntiz,,,
certainty,ˈsɚtənti,,,
certificate,sɚˈtɪfɪkət,,,
certificates,sɚˈtɪfɪkəts,,,
certification,ˌsɚtəfəˈkeɪʃən,,,
certifications,ˌsɚtəfəˈkeɪʃənz,,,
certified,ˈsɚtəˌfaɪd,,,
certified's,ˈsɚtəˌfaɪdz,,,
certifies,ˈsɚtəˌfaɪz,,,
certify,ˈsɚtəˌfaɪ,,,
certifying,ˈsɚtəˌfaɪɪŋ,,,
certitude,ˈsɚtəˌtud,,,
certo,ˈtʃɛɹtoʊ,,,
certron,ˈsɚtɹɑn,,,
cerulli,tʃɚˈuli,,,
cerullo,tʃɚˈuloʊ,,,
cerus,ˈsɛɹəs,,,
cerutti,tʃɚˈuti,,,
cervantes,sɛɹˈvɑntɛs,,,
cervantez,sɛɹˈvɑntɛz,,,
cerveceria,ˌsɚvəˈsɪɹiə,,,
cervenka,sɛɹˈveɪŋkə,,,
cerveny,tʃɚˈvini,,,
cervera,tʃɚˈvɛɹə,,,
cervesato,ˌsɛɹvɛˈsɑˌtoʊ,,,
cerveza,ˌsɛɹˈveɪzə,ˌsɚˈveɪzə,,
cervi,ˈtʃɛɹvi,,,
cervical,ˈsɚvəkəl,ˈsɚvɪkəl,,
cervini,tʃɚˈvini,,,
cervix,ˈsɚvɪks,,,
cervone,tʃɚˈvoʊni,,,
ceryl,ˈsɛɹəl,,,
cesar,ˈsizɚ,,,
cesare,tʃeɪˈzɑɹeɪ,,,
cesario,tʃɛˈsɑɹioʊ,,,
cesaro,tʃɛˈsɑɹoʊ,,,
cesarz,ˈseɪsɑɹz,,,
cesena,tʃɛˈsɛnə,,,
cesium,ˈsiziəm,,,
cespedes,seɪˈspeɪdɛs,,,
cessation,ˌsɛˈseɪʃən,,,
cessna,ˈsɛsnə,ˈsɛznə,,
cessna's,ˈsɛsnəz,ˈsɛznəz,,
cesspool,ˈsɛsˌpul,,,
cestaro,tʃɛˈstɑɹoʊ,,,
ceta,ˈsɛtə,ˈsiˈiˈtiˈeɪ,,
cetacean,siˈteɪʃən,sɪˈteɪʃən,,
cetec,ˈsiˌtɛk,,,
cetera,ˈsɛtɚə,,,
cetus,ˈsitəs,,,
cetus's,ˈsitəsɪz,,,
cevallos,seɪˈvɑloʊz,,,
cevaxs,ˈsɛvæksɪz,,,
ceylon,siˈlɑn,sɪˈlɑn,,
cezanne,ˌsɛˈzæn,,,
cezanne's,ˌsɛˈzænz,,,
cfo,ˈsiˌɛˈfoʊ,,,
cgi,ˌsiˌɡiˈaɪ,,,
cha,ˈtʃɑ,,,
cha-chas,ˈtʃɑˌtʃɑz,,,
chablis,ʃəˈbli,,,
chabon,ˈtʃeɪbən,,,
chabot,ʃəˈboʊ,,,
chacabuco,ˌtʃækəbˈjukoʊ,,,
chace,ˈtʃeɪs,,,
chachere,ʃəˈʃɪɹ,,,
chachi,ˈtʃɑtʃi,,,
chacin,ˈʃeɪsɪn,,,
chacko,ˈtʃækoʊ,,,
chacon,ˈtʃækən,,,
chad,ˈtʃæd,,,
chad's,ˈtʃædz,,,
chadbourne,ʃədˈbʊɹn,,,
chadd,ˈtʃæd,,,
chadderdon,tʃəˈdɚdən,,,
chaddock,ˈtʃædək,,,
chadel,ˈtʃædəl,,,
chadian,ˈtʃeɪdiən,,,
chadick,ˈtʃædɪk,,,
chadli,ˈtʃædli,,,
chadron,ˈtʃædɹən,,,
chadwell,ˈtʃædˌwɛl,,,
chadwick,ˈtʃædwɪk,,,
chadwick's,ˈtʃædwɪks,,,
chae,ˈtʃaɪ,,,
chaebol,ˈtʃeɪbəl,,,
chafe,ˈtʃeɪf,,,
chafed,ˈtʃeɪft,,,
chafee,ˈtʃæfi,ˈtʃeɪfi,,
chafee's,ˈtʃæfiz,ˈtʃeɪfiz,,
chafes,ˈtʃeɪfs,,,
chafete,tʃəˈfit,,,
chaff,ˈtʃæf,,,
chaffee,ˈtʃæfi,,,
chaffin,ˈtʃæfɪn,,,
chaffins,ˈtʃæfɪnz,,,
chaffy,ˈtʃæfi,,,
chafin,ˈtʃæfɪn,,,
chafing,ˈtʃeɪfɪŋ,,,
chagall,tʃəˈɡæl,tʃəˈɡɑl,,
chagnon,ˈtʃæɡnən,,,
chagrin,ʃəˈɡɹɪn,,,
chagrined,ʃəˈɡɹɪnd,,,
chai,ˈtʃaɪ,,,
chaidez,tʃɑˈidɛz,,,
chaiken,ˈtʃeɪkən,,,
chaikin,ˈtʃeɪkɪn,,,
chaim,ˈhaɪɪm,,,
chain,ˈtʃeɪn,,,
chain's,ˈtʃeɪnz,,,
chained,ˈtʃeɪnd,,,
chaining,ˈtʃeɪnɪŋ,,,
chains,ˈtʃeɪnz,,,
chains',ˈtʃeɪnz,,,
chainsaw,ˈtʃeɪnˌsɔ,,,
chainsaws,ˈtʃeɪnˌsɔz,,,
chair,ˈtʃɛɹ,,,
chaired,ˈtʃɛɹd,,,
chaires,ˈʃɛɹz,,,
chairez,tʃɑˈɪɹɛz,,,
chairing,ˈtʃɛɹɪŋ,,,
chairman,ˈtʃɛɹmən,,,
chairman's,ˈtʃɛɹmənz,,,
chairmanship,ˈtʃɛɹmənˌʃɪp,,,
chairmanships,ˈtʃɛɹmənˌʃɪps,,,
chairmen,ˈtʃɛɹmɪn,,,
chairpeople,ˈtʃɛɹˌpipəl,,,
chairperson,ˈtʃɛɹˌpɚsən,,,
chairs,ˈtʃɛɹz,,,
chairwoman,ˈtʃɛɹˌwʊmən,,,
chairwomen,ˈtʃɛɹˌwɪmɛn,,,
chaise,ˈʃeɪz,,,
chaisson,ˈtʃeɪsən,,,
chait,ˈtʃeɪt,,,
chajet,ˈtʃædʒət,,,
chalabi,tʃəˈlɑbi,,,
chalasani,ˌtʃæləˈsæni,,,
chalcedony,ˈtʃælsəˌdoʊni,,,
chalet,ˈʃæˌleɪ,ʃəˈleɪ,,
chalets,ˈʃæˌleɪz,ʃəˈleɪz,,
chalfant,ˈtʃæfɑnt,ˈtʃæfənt,,
chalfin,ˈtʃælfɪn,,,
chalice,ˈtʃælɪs,,,
chalifoux,ˈʃælɪfu,,,
chalk,ˈtʃɑk,ˈtʃɔk,,
chalked,ˈtʃɔkt,,,
chalker,ˈtʃɔkɚ,,,
chalking,ˈtʃɔkɪŋ,,,
chalkley,ˈtʃælkli,,,
chalks,ˈtʃɔks,,,
challender,tʃəˈlɛndɚ,,,
challenge,ˈtʃæləndʒ,,,
challenged,ˈtʃæləndʒd,,,
challenger,ˈtʃæləndʒɚ,ˈtʃælɪndʒɚ,,
challenger's,ˈtʃæləndʒɚz,,,
challengers,ˈtʃæləndʒɚz,,,
challengery,ˈtʃæləndʒɚi,,,
challenges,ˈtʃæləndʒɪz,,,
challenging,ˈtʃæləndʒɪŋ,,,
challis,ˈʃæli,,,
chalmers,ˈtʃɑmɚz,,,
chalmette,ʃælˈmɛt,,,
chaloupka,tʃəˈlupkə,,,
chaloux,ʃəˈlu,,,
chalsty,ˈtʃælsti,,,
chalupa,tʃəˈlupə,,,
cham,ˈtʃæm,,,
chamber,ˈtʃeɪmbɚ,,,
chamber's,ˈtʃeɪmbɚz,,,
chambered,ˈtʃeɪmbɚd,,,
chamberlain,ˈtʃeɪmbɚlən,ˈtʃeɪmbɚlɪn,,
chamberlain's,ˈtʃeɪmbɚlənz,,,
chamberland,ˈtʃæmbɚlənd,,,
chamberlayne,ˈtʃeɪmbɚˌleɪn,,,
chamberlin,ˈtʃeɪmbɚlɪn,,,
chambers,ˈtʃeɪmbɚz,,,
chambers',ˈtʃeɪmbɚz,,,
chambers's,ˈtʃeɪmbɚzɪz,,,
chamblee,ˈtʃæmbli,,,
chambless,ʃəmˈblis,,,
chamblin,ˈtʃæmblɪn,,,
chambliss,ˈtʃæmblɪs,,,
chambon,ˈtʃæmbən,,,
chameleon,kəˈmiliən,,,
chamlee,ˈtʃæmli,,,
chamlong,ˈtʃæmˌlɔŋ,,,
chamness,ˈtʃæmnɪs,,,
chamonix,ˈtʃæmənɪks,ʃæmoʊni,,
chamorro,tʃəˈmɔɹoʊ,tʃoʊˈmɔɹoʊ,,
chamorro's,tʃəˈmɔɹoʊz,,,
champ,ˈtʃæmp,,,
champa,ˈkɑmpə,,,
champagne,ʃæmˈpeɪn,,,
champagnes,ʃæmˈpeɪnz,,,
champaign,tʃæmˈpeɪn,,,
champaign-urbana,tʃæmˈpeɪnɚˈbænə,,,
champeau,ʃæmˈpoʊ,,,
champine,ˈtʃæmˌpaɪn,,,
champion,ˈtʃæmpiən,,,
champion's,ˈtʃæmpiənz,,,
championed,ˈtʃæmpiənd,,,
championing,ˈtʃæmpiənɪŋ,,,
champions,ˈtʃæmpiənz,,,
championship,ˈtʃæmpiənˌʃɪp,,,
championship's,ˈtʃæmpiənˌʃɪps,,,
championships,ˈtʃæmpiənˌʃɪps,,,
champlain,ʃæmˈpleɪn,,,
champlin,ˈtʃæmplɪn,,,
champney,ˈtʃæmpni,,,
champoux,ʃæmˈpu,,,
champs,ˈtʃæmps,,,
chan,ˈtʃæn,,,
chan's,ˈtʃænz,,,
chana,ˈtʃænə,,,
chance,ˈtʃæns,,,
chanced,ˈtʃænst,,,
chancellor,ˈtʃænsəlɚ,ˈtʃænslɚ,,
chancellor's,ˈtʃænsəlɚz,,,
chancellors,ˈtʃænsəlɚz,,,
chancery,ˈtʃænsɚi,,,
chances,ˈtʃænsəz,ˈtʃænsɪz,,
chancey,ˈtʃænsi,,,
chancy,ˈtʃænsi,,,
chand,ˈtʃænd,,,
chanda,ˈtʃændə,,,
chandelier,ʃændəˈlɪɹ,,,
chandeliers,ˌʃændəˈlɪz,,,
chandler,ˈtʃændlɚ,,,
chandler's,ˈtʃændlɚz,,,
chandley,ˈtʃændli,,,
chandon,ˈtʃændɪn,ˌʃænˈdɑn,,
chandra,ˈtʃændɹə,,,
chandrika,ʃɑnˈdɹikə,tʃɑnˈdɹikə,,
chandross,tʃænˈdɹɔs,,,
chanel,ʃəˈnɛl,,,
chaney,ˈtʃeɪni,,,
chang,ˈtʃæŋ,,,
chang-hsin,ˈtʃɑŋˈʃɪn,,,
chang-ming,ˈtʃæŋˈmɪŋ,ˈtʃɑŋˈmɪŋ,,
changchun,ˈtʃɑŋˈtʃʊn,,,
change,ˈtʃeɪndʒ,,,
changeable,ˈtʃeɪndʒəbəl,,,
changed,ˈtʃeɪndʒd,,,
changeover,ˈtʃeɪnˌdʒoʊvɚ,,,
changeovers,ˈtʃeɪnˌdʒoʊvɚz,,,
changer,ˈtʃeɪndʒɚ,,,
changers,ˈtʃeɪndʒɚz,,,
changes,ˈtʃeɪndʒəz,ˈtʃeɪndʒɪz,,
changing,ˈtʃeɪndʒɪŋ,,,
changsho,ˈtʃæŋˈʃoʊ,,,
chanin,ˈtʃænɪn,,,
chanishiva,ʃɑnɪˈʃivə,,,
chanley,ˈtʃænli,,,
channel,ˈtʃænəl,,,
channel's,ˈtʃænəlz,,,
channeled,ˈtʃænəld,,,
channeling,ˈtʃænəlɪŋ,ˈtʃænlɪŋ,,
channell,ˈtʃænəl,,,
channell's,ʃəˈnɛlz,,,
channels,ˈtʃænəlz,,,
channing,ˈtʃænɪŋ,,,
channon,ˈtʃænən,,,
chanos,ˈtʃɑnoʊs,,,
chanson,ˈʃɑnˌsɔn,,,
chant,ˈtʃænt,,,
chantal,ˈtʃæntəl,,,
chanted,ˈtʃæntɪd,,,
chantilly,ˌʃænˈtɪli,,,
chanting,ˈtʃæntɪŋ,,,
chants,ˈtʃænts,,,
chanukah,ˈhɑnəkə,,,
chany,ˈtʃeɪni,,,
chao,ˈtʃaʊ,,,
chaos,ˈkeɪɑs,,,
chaotic,keɪˈɑtɪk,,,
chap,ˈtʃæp,,,
chapa,ˈtʃɑpə,,,
chaparral,ˌʃæpɚˈæl,,,
chaparro,kɑˈpɑɹoʊ,,,
chapas,ˈtʃɑpəs,,,
chapdelaine,ˈʃæpdɪleɪn,,,
chapek,ˈtʃæpɪk,,,
chapel,ˈtʃæpəl,,,
chapel's,ˈtʃæpəlz,,,
chapell,ʃəˈpɛl,,,
chapelle,ʃəˈpɛl,,,
chaperone,ˈʃæpɚˌoʊn,,,
chaperones,ˈʃæpɚˌoʊnz,,,
chaperoning,ˈʃæpɚˌoʊnɪŋ,,,
chapin,ʃəˈpæn,,,
chaplain,ˈtʃæplən,,,
chaplains,ˈtʃæplənz,,,
chaplan,ˈtʃæplən,,,
chaplin,ˈtʃæplən,ˈtʃæplɪn,,
chaplin's,ˈtʃæplɪnz,,,
chapman,ˈtʃæpmən,,,
chapman's,ˈtʃæpmənz,,,
chapnick,ˈtʃæpnɪk,,,
chapoton,ˈtʃæpoʊˌtɑn,,,
chapp,ˈtʃæp,,,
chappaquiddick,ˌtʃæpəˈkwɪdɪk,,,
chappel,ˈtʃæpəl,,,
chappelear,ˈʃæpɪlɚ,,,
chappell,ˈtʃæpəl,,,
chappelle,ʃəˈpɛl,,,
chappie,ˈtʃæpi,,,
chapple,ˈtʃæpəl,,,
chappuis,ˈʃæpuɪz,,,
chaps,ˈtʃæps,,,
chapter,ˈtʃæptɚ,,,
chapters,ˈtʃæptɚz,,,
chaput,ˈtʃæpət,,,
char,ˈtʃɑɹ,,,
chara,ˈtʃɑɹə,,,
character,ˈkɛɹɪktɚ,,,
character's,ˈkɛɹɪktɚz,,,
characteristic,ˌkɛɹəktɚˈɪstɪk,,,
characteristically,ˌkɛɹəktɚˈɪstɪkli,,,
characteristics,ˌkɛɹəktɚˈɪstɪks,,,
characterization,ˌkɛɹəktɚɪˈzeɪʃən,,,
characterizations,ˌkɛɹəktɚɪˈzeɪʃənz,,,
characterize,ˈkɛɹəktɚˌaɪz,,,
characterized,ˈkɛɹəktɚˌaɪzd,,,
characterizes,ˈkɛɹəktɚˌaɪzəz,,,
characterizing,ˈkɛɹəktɚˌaɪzɪŋ,,,
characters,ˈkæɹəktɚz,ˈkɛɹəktɚz,,
characters',ˈtʃɛɹəktɚz,,,
charade,ʃɚˈeɪd,,,
charades,ʃɚˈeɪdz,,,
charalambos,ˌtʃɑɹəˈlɑmboʊs,,,
charasse,ˈtʃɛɹæs,,,
charboneau,ˈʃɑɹbənoʊ,,,
charbonneau,ˈʃɑɹbəˌnoʊ,,,
charbonnet,ˈʃɑɹbəneɪ,ˈʃɑɹbənɪt,,
charcoal,ˈtʃɑɹˌkoʊl,,,
charcoals,ˈtʃɑɹˌkoʊlz,,,
charcuterie,ˈʃɑɹkʊˌtɹi,,,
chard,ˈtʃɑɹd,,,
chardonnay,tʃɑɹˈdɑneɪ,,,
chardonnays,tʃɑɹˈdɑneɪz,,,
charen,ˈtʃɑɹən,,,
charen's,ˈtʃɑɹənz,,,
charest,ʃɑˈɹɛst,,,
charette,ʃɚˈɛt,,,
charge,ˈtʃɑɹdʒ,,,
chargeable,ˈtʃɑɹdʒəbəl,,,
chargeback,ˈtʃɑɹdʒˌbæk,,,
chargebacks,ˈtʃɑɹdʒˌbæks,,,
charged,ˈtʃɑɹdʒd,,,
charger,ˈtʃɑɹdʒɚ,,,
chargers,ˈtʃɑɹdʒɚz,,,
charges,ˈtʃɑɹdʒəz,ˈtʃɑɹdʒɪz,,
chargeurs,tʃɑɹɡˈjuɹz,,,
charging,ˈtʃɑɹdʒɪŋ,,,
chargit,ˈtʃɑɹdʒɪt,,,
chargois,ʃɑɹˈɡwɑ,,,
chariot,ˈtʃɛɹiət,,,
chariots,ˈtʃɛɹiəts,,,
charisma,kɚˈɪzmə,,,
charismatic,kɛɹɪzˈmætɪk,,,
charismatics,ˌkɛɹɪzˈmætɪks,,,
charissa,kɑˈɹisə,,,
charita,kɑˈɹitə,,,
charitable,ˈtʃæɹətəbəl,ˈtʃɛɹətəbəl,,
charitably,ˈtʃɛɹɪtəbli,,,
charities,ˈtʃɛɹətiz,ˈtʃɛɹɪtiz,,
charities',ˈtʃɛɹɪtiz,,,
charity,ˈtʃɛɹɪti,,,
charity's,ˈtʃɛɹətiz,,,
charla,ˈtʃɑɹlə,,,
charland,ˈtʃɑɹlənd,,,
charlatan,ˈʃɑɹlətən,,,
charlatans,ˈʃɑɹlətənz,,,
charlayne,ʃɑɹˈleɪn,,,
charle,ˈtʃɑɹl,,,
charlebois,ˈʃɑɹlɪbwɑ,,,
charleen,tʃɑɹˈlin,,,
charlemagne,ˈʃɑɹləˌmeɪn,,,
charlene,ʃɑɹˈlin,,,
charles,ˈtʃɑɹəlz,ˈtʃɑɹlz,,
charles',ˈtʃɑɹəlz,ˈtʃɑɹlz,,
charles's,ˈtʃɑɹlzɪz,,,
charleston,ˈtʃɑɹəlstən,ˈtʃɑɹlstən,,
charleston's,ˈtʃɑɹəlstənz,ˈtʃɑɹlstənz,,
charlestown,ˈtʃɑɹəlˌstaʊn,ˈtʃɑɹlˌstaʊn,,
charlesworth,ˈtʃɑɹəlswɚθ,ˈtʃɑɹəlzwɚθ,,
charlet,ˈtʃɑɹlɪt,,,
charlevoix,ˈʃɑɹləvwə,,,
charley,ˈtʃɑɹli,,,
charley's,ˈtʃɑɹliz,,,
charlie,ˈtʃɑɹli,,,
charlie's,ˈtʃɑɹliz,,,
charlier,ˈtʃɑɹliɚ,,,
charline,ʃɑɹˈlin,,,
charlize,ˌʃɑɹˈliz,,,
charlot,ˈtʃɑɹlət,,,
charlotte,ˈʃɑɹlət,,,
charlotte's,ˈʃɑɹləts,,,
charlottesville,ˈʃɑɹlətsˌvɪl,,,
charlottetown,ˈʃɑɹlətˌtaʊn,,,
charlotteville,ˈʃɑɹlətˌvɪl,,,
charls,ˈtʃɑɹlz,,,
charlson,ˈtʃɑɹlsən,,,
charlton,ˈtʃɑɹltən,,,
charm,ˈtʃɑɹm,,,
charmain,ʃɑɹˈmeɪn,,,
charmaine,ʃɑɹˈmeɪn,,,
charmed,ˈtʃɑɹmd,,,
charmer,ˈtʃɑɹmɚ,,,
charmers,ˈtʃɑɹmɚz,,,
charmian,ˈtʃɑɹmiən,,,
charming,ˈtʃɑɹmɪŋ,,,
charmingly,ˈtʃɑɹmɪŋli,,,
charmion,ˈtʃɑɹmiən,,,
charms,ˈtʃɑɹmz,,,
charney,ˈtʃɑɹni,,,
charnley,ˈtʃɑɹnli,,,
charnock,ˈtʃɑɹnək,,,
charon,ˈkɛɹən,,,
charpentier,ˌʃɑɹpənˈtɪɹ,,,
charpie,ˈtʃɑɹpi,,,
charred,ˈtʃɑɹd,,,
charren,ˈtʃɛɹən,,,
charrette,ʃəˈɹɛt,,,
charrier,ˈtʃæɹiɚ,,,
charring,ˈtʃɑɹɪŋ,,,
charron,ˈkɛɹən,ˈtʃɛɹən,,
charry,ˈtʃæɹi,,,
chart,ˈtʃɑɹt,,,
charted,ˈtʃɑɹtəd,ˈtʃɑɹtɪd,,
charter,ˈtʃɑɹtɚ,,,
charter's,ˈtʃɑɹtɚz,,,
chartered,ˈtʃɑɹtɚd,,,
charterhouse,ˈtʃɑɹtɚˌhaʊs,,,
chartering,ˈtʃɑɹtɚɪŋ,,,
charters,ˈtʃɑɹtɚz,,,
chartier,ˈtʃɑɹtiɚ,,,
charting,ˈtʃɑɹtɪŋ,,,
chartist,ˈtʃɑɹtɪst,,,
chartists,ˈtʃɑɹtɪsts,,,
chartrand,ˈtʃɑɹtɹənd,,,
chartres,ˈtʃɑɹtɹiz,,,
chartreuse,ʃɑɹˈtɹus,ʃɑɹˈtɹuz,,
charts,ˈtʃɑɹts,,,
chartwell,ˈtʃɑɹtˌwɛl,,,
charvat,ˈtʃɑɹvət,,,
charwoman,ˈtʃɑɹwʊmən,,,
charwomen,ˈtʃɑɹwɪmən,,,
chary,ˈtʃɑɹi,,,
charyl,ˈtʃæɹəl,,,
chas,ˈtʃɑz,,,
chase,ˈtʃeɪs,,,
chase's,ˈtʃeɪsɪz,,,
chased,ˈtʃeɪst,,,
chasen,ˈtʃeɪsən,,,
chaser,ˈtʃeɪsɚ,,,
chasers,ˈtʃeɪsɚz,,,
chases,ˈtʃeɪsəz,ˈtʃeɪsɪz,,
chasin,ˈtʃæsɪn,,,
chasing,ˈtʃeɪsɪŋ,,,
chaska,ˈtʃæskə,,,
chasm,ˈkæzəm,,,
chason,ˈtʃæsən,,,
chasse,ˈtʃæs,,,
chassis,ˈtʃæsi,,,
chastain,ʃəˈsteɪn,,,
chaste,ˈtʃeɪst,,,
chasteen,tʃəˈstin,,,
chasten,ˈtʃeɪsən,,,
chastened,ˈtʃeɪsənd,,,
chastise,tʃæˈstaɪz,,,
chastised,tʃæˈstaɪzd,,,
chastises,tʃæˈstaɪzɪz,,,
chastising,tʃæˈstaɪzɪŋ,,,
chastity,ˈtʃæstəti,,,
chasuble,ˈtʃɑˌsubəl,,,
chat,ˈtʃæt,,,
chataqua,ʃəˈtɑkwə,,,
chateau,ʃæˈtoʊ,,,
chateaux,ʃəˈtoʊ,,,
chatfield,ˈtʃætˌfild,,,
chatham,ˈtʃætəm,,,
chatichai,ˈtʃætɪˌtʃaɪ,,,
chatichai's,ˈtʃæˌtɪkaɪz,ˈtʃætɪˌtʃaɪz,,
chatihachi,ˌtʃætɪˈhɑtʃi,,,
chatihachi's,ˌtʃætɪˈhɑtʃiz,,,
chatman,ˈtʃætmən,,,
chatmon,ˈtʃætmən,,,
chato,ˈtʃeɪtoʊ,,,
chatroom,ˈtʃæˌtɹum,,,
chats,ˈtʃæts,,,
chatswood,ˈtʃætˌswʊd,,,
chatsworth,ˈtʃætˌswɚθ,,,
chattahoochee,ˌtʃætəˈhutʃi,,,
chattahoochee's,ˌtʃætəˈhutʃiz,,,
chattanooga,ˌtʃætəˈnuɡə,,,
chattanooga's,ˌtʃætəˈnuɡəz,,,
chattanuga,ˌtʃætəˈnuɡə,,,
chatted,ˈtʃætəd,ˈtʃætɪd,,
chattel,ˈtʃætəl,,,
chatter,ˈtʃætɚ,,,
chattering,ˈtʃætɚɪŋ,,,
chatterjee,tʃəˈtɚdʒi,,,
chatterton,ˈtʃætɚtən,,,
chatterton's,ˈtʃætɚtənz,,,
chattin,ˈtʃætɪn,,,
chatting,ˈtʃætɪŋ,,,
chatty,ˈtʃæti,,,
chatwal,ˈtʃætˌwɔl,,,
chatwin,ˈtʃætwɪn,,,
chatz,ˈtʃæts,,,
chatz',ˈtʃæts,,,
chatz's,ˈtʃætsɪz,,,
chau,ˈʃoʊ,,,
chaucer,ˈtʃɔsɚ,,,
chaucer's,ˈtʃɔsɚz,,,
chaudhry,ˈtʃɔdɹi,,,
chaudoin,ʃoʊˈdɔɪn,,,
chauffeur,ˈʃoʊfɚ,ʃoʊˈfɚ,,
chauffeur's,ˈʃoʊfɚz,ʃoʊˈfɚz,,
chauffeured,ˈʃoʊfɚd,ʃoʊˈfɚd,,
chauffeurs,ˈʃoʊfɚz,ʃoʊˈfɚz,,
chaumet,ˈtʃɔmɪt,,,
chaunce,ˈtʃɔns,,,
chauncey,ˈtʃɔnsi,,,
chauncy,ˈtʃɔnsi,,,
chaus,ˈtʃaʊs,,,
chausse,ˈtʃaʊs,,,
chaussee,ˈtʃaʊsi,,,
chautauqua,ʃəˈtɔkwə,,,
chautauquan,ʃəˈtɔkwən,,,
chautauquans,ʃəˈtɔkwənz,,,
chauvin,ʃoʊˈvæn,,,
chauvinism,ˈʃoʊvəˌnɪzəm,,,
chauvinist,ˈʃoʊvənəst,,,
chauvinistic,ˌtʃoʊvəˈnɪstɪk,,,
chauvinists,ˈʃoʊvənəsts,,,
chavalit,tʃəˈvɑlɪt,,,
chavarria,tʃəˈvæɹiə,,,
chavers,ˈtʃeɪvɚz,,,
chaves,ˈtʃeɪvz,,,
chavez,ˈʃɑvɛz,ˈtʃæˌvɛz,ʃəˈvɛz,
chavin,ˈtʃeɪvɪn,,,
chavira,kɑˈvɪɹə,,,
chavis,ˈtʃævɪs,ˈtʃeɪvɪs,,
chavis',ˈtʃævɪs,ˈtʃeɪvɪs,,
chavitz,ˈtʃævɪts,,,
chavous,ʃəˈvɔs,,,
chaw,ˈtʃɔ,,,
chawla,ˈtʃɔlə,,,
chayon,ˈtʃeɪən,,,
chaz,ˈtʃæz,,,
chazanoff,ˈtʃæzənɔf,,,
chazen,ˈtʃeɪzən,,,
chazov,ˈtʃæzɑv,,,
chazz,ˈtʃæz,ˈtʃɑz,,
che,ˈtʃeɪ,,,
che's,ˈtʃeɪz,,,
chea,ˈtʃi,,,
cheadle,ˈtʃidəl,,,
cheane,ˈtʃin,,,
cheane's,ˈtʃinz,,,
cheaney,ˈtʃini,,,
cheap,ˈtʃip,,,
cheapen,ˈtʃipən,,,
cheapened,ˈtʃipənd,,,
cheapening,ˈtʃipənɪŋ,,,
cheapens,ˈtʃipənz,,,
cheaper,ˈtʃipɚ,,,
cheapest,ˈtʃipəst,,,
cheaply,ˈtʃipli,,,
cheapness,ˈtʃipnəs,,,
cheapo,ˈtʃiˌpoʊ,,,
cheapskate,ˈtʃipˌskeɪt,,,
cheat,ˈtʃit,,,
cheated,ˈtʃitəd,ˈtʃitɪd,,
cheater,ˈtʃitɚ,,,
cheaters,ˈtʃitɚz,,,
cheatham,ˈtʃitəm,,,
cheating,ˈtʃitɪŋ,,,
cheats,ˈtʃits,,,
cheatum,ˈtʃitəm,,,
cheatwood,ˈtʃitˌwʊd,,,
chebrikov,ˈtʃɛbɹɪˌkɑv,,,
chebyshev,ˌtʃɛbɪˈʃɛv,,,
checchi,ˈtʃɛki,,,
chechen,ˈtʃɛtʃɪn,,,
chechen's,ˈtʃɛtʃɪnz,,,
chechens,ˈtʃɛtʃɪnz,,,
chechnya,ˈtʃɛtʃniə,,,
chechnya's,ˈtʃɛtʃniəz,,,
chechnyan,ˈtʃɛtʃniən,,,
chechnyan's,ˈtʃɛtʃniənz,,,
chechnyans,ˈtʃɛtʃniənz,,,
check,ˈtʃɛk,,,
check-up,ˈtʃɛˌkʌp,,,
checkbook,ˈtʃɛkˌbʊk,,,
